"","activityid","activitylabel","subjectid","TimeBodyAccMeanX","TimeBodyAccMeanY","TimeBodyAccMeanZ","TimeBodyAccStDevX","TimeBodyAccStDevY","TimeBodyAccStDevZ","TimeGravityAccMeanX","TimeGravityAccMeanY","TimeGravityAccMeanZ","TimeGravityAccStDevX","TimeGravityAccStDevY","TimeGravityAccStDevZ","TimeBodyAccJerkMeanX","TimeBodyAccJerkMeanY","TimeBodyAccJerkMeanZ","TimeBodyAccJerkStDevX","TimeBodyAccJerkStDevY","TimeBodyAccJerkStDevZ","TimeBodyGyroMeanX","TimeBodyGyroMeanY","TimeBodyGyroMeanZ","TimeBodyGyroStDevX","TimeBodyGyroStDevY","TimeBodyGyroStDevZ","TimeBodyGyroJerkMeanX","TimeBodyGyroJerkMeanY","TimeBodyGyroJerkMeanZ","TimeBodyGyroJerkStDevX","TimeBodyGyroJerkStDevY","TimeBodyGyroJerkStDevZ","TimeBodyAccMagMean","TimeBodyAccMagStDev","TimeGravityAccMagMean","TimeGravityAccMagStDev","TimeBodyAccJerkMagMean","TimeBodyAccJerkMagStDev","TimeBodyGyroMagMean","TimeBodyGyroMagStDev","TimeBodyGyroJerkMagMean","TimeBodyGyroJerkMagStDev","FrequencyBodyAccMeanX","FrequencyBodyAccMeanY","FrequencyBodyAccMeanZ","FrequencyBodyAccStDevX","FrequencyBodyAccStDevY","FrequencyBodyAccStDevZ","FrequencyBodyAccMeanFreqX","FrequencyBodyAccMeanFreqY","FrequencyBodyAccMeanFreqZ","FrequencyBodyAccJerkMeanX","FrequencyBodyAccJerkMeanY","FrequencyBodyAccJerkMeanZ","FrequencyBodyAccJerkStDevX","FrequencyBodyAccJerkStDevY","FrequencyBodyAccJerkStDevZ","FrequencyBodyAccJerkMeanFreqX","FrequencyBodyAccJerkMeanFreqY","FrequencyBodyAccJerkMeanFreqZ","FrequencyBodyGyroMeanX","FrequencyBodyGyroMeanY","FrequencyBodyGyroMeanZ","FrequencyBodyGyroStDevX","FrequencyBodyGyroStDevY","FrequencyBodyGyroStDevZ","FrequencyBodyGyroMeanFreqX","FrequencyBodyGyroMeanFreqY","FrequencyBodyGyroMeanFreqZ","FrequencyBodyAccMagMean","FrequencyBodyAccMagStDev","FrequencyBodyAccMagMeanFreq","FrequencyBodyBodyAccJerkMagMean","FrequencyBodyBodyAccJerkMagStDev","FrequencyBodyBodyAccJerkMagMeanFreq","FrequencyBodyBodyGyroMagMean","FrequencyBodyBodyGyroMagStDev","FrequencyBodyBodyGyroMagMeanFreq","FrequencyBodyBodyGyroJerkMagMean","FrequencyBodyBodyGyroJerkMagStDev","FrequencyBodyBodyGyroJerkMagMeanFreq"
"1562",1,"WALKING",24,0.24294921,-0.0088280653,-0.10430293,-0.40984615,-0.13673217,-0.22256171,0.9536726,-0.13228663,-0.15186602,-0.9839791,-0.97062323,-0.97850211,0.14704801,0.13640717,-0.066309077,-0.47794188,-0.26225195,-0.46542674,0.0065005797,-0.11610569,0.086768944,-0.62493942,-0.45618881,-0.45749786,-0.0085623097,0.026659049,0.067908098,-0.48691297,-0.50500949,-0.53541567,-0.24455775,-0.43918581,-0.24455775,-0.43918581,-0.37602984,-0.38921725,-0.42987499,-0.60922341,-0.49166728,-0.564875,-0.45306128,-0.11176073,-0.25874809,-0.39353242,-0.20503203,-0.26401408,-0.53030839,-0.011881565,-0.13361923,-0.49951427,-0.24529437,-0.42518944,-0.50144129,-0.33869767,-0.50296554,-0.28600651,-0.27537341,-0.56623905,-0.48688872,-0.44101864,-0.41744051,-0.66939404,-0.46961048,-0.52080852,0.035844391,-0.024223477,-0.078140723,-0.37719369,-0.56430537,-0.00068319166,-0.38070353,-0.40226009,0.026137122,-0.55064297,-0.73254989,0.43297973,-0.56966499,-0.58865816,0.18449107
"1563",1,"WALKING",24,0.28206481,-0.0012129628,-0.10788985,-0.41402088,-0.15853649,-0.33879877,0.95968625,-0.13266592,-0.15018799,-0.96002624,-0.98062007,-0.978373,0.25476596,0.066213035,0.031057326,-0.45864552,-0.31287086,-0.57999409,-0.0093886197,-0.10145141,0.10999913,-0.58085973,-0.4753598,-0.45501471,-0.20007459,0.092929518,-0.025673032,-0.40447259,-0.50205729,-0.54646086,-0.27355635,-0.49466374,-0.27355635,-0.49466374,-0.41225395,-0.4535916,-0.42168101,-0.58609858,-0.48076854,-0.52677354,-0.43470259,-0.18951514,-0.41229408,-0.40594464,-0.1951992,-0.35037624,-0.38475344,-0.07805543,-0.18133249,-0.51085797,-0.32478449,-0.55105917,-0.4524889,-0.34785355,-0.60637484,-0.531058,-0.21822726,-0.53960092,-0.43915185,-0.43903194,-0.40374021,-0.62616788,-0.50282785,-0.52268276,0.02167494,0.059716818,-0.21223183,-0.48301399,-0.57928873,0.025949733,-0.44260801,-0.46622894,0.027205931,-0.51596184,-0.72594707,0.47852923,-0.52610288,-0.56121121,0.078573036
"1564",1,"WALKING",16,0.22783383,0.0046816022,-0.13100462,-0.34613452,-0.32004133,-0.17579814,0.95386712,0.087436905,-0.14813645,-0.98679633,-0.97957525,-0.96645945,0.014902758,-0.14001811,0.66162306,-0.35392809,-0.45211363,-0.53725477,-0.0042095669,-0.045874425,0.022297779,-0.66716433,-0.59059895,-0.40930321,-0.10512609,0.012853465,-0.16242037,-0.67552627,-0.73831489,-0.64126671,-0.22454867,-0.46255381,-0.22454867,-0.46255381,-0.38958501,-0.40290625,-0.49187169,-0.72420868,-0.69631898,-0.75967693,-0.35647453,-0.30939733,-0.18201023,-0.34201297,-0.36851214,-0.23883852,-0.45558029,-0.068022757,0.38486582,-0.40752376,-0.47603992,-0.48377092,-0.35511452,-0.46253045,-0.58968996,-0.39634871,-0.3789446,-0.4914769,-0.62900503,-0.63006403,-0.5314976,-0.6805822,-0.57079605,-0.42827742,-0.38099852,-0.22413601,-0.31604091,-0.39118986,-0.59069094,0.095465002,-0.39356483,-0.4185935,0.16114765,-0.73345571,-0.76489438,0.31111033,-0.75044943,-0.78975652,0.090763187
"1565",1,"WALKING",16,0.25743736,-0.0078094305,-0.063160464,-0.33121073,-0.28597179,-0.064323024,0.95399799,0.091634203,-0.15338334,-0.99216482,-0.98347802,-0.97857407,0.33305905,0.20205695,-0.52366836,-0.33713229,-0.40697813,-0.37379366,-0.0036470243,-0.050950978,0.030459231,-0.62431561,-0.53592878,-0.37689179,-0.15818902,-0.062851376,-0.034090035,-0.66622339,-0.66603543,-0.526108,-0.17888039,-0.42919533,-0.17888039,-0.42919533,-0.32510749,-0.3003246,-0.45524924,-0.60149342,-0.64774142,-0.6565972,-0.29009274,-0.2524345,-0.11884237,-0.34804145,-0.34968624,-0.10810428,-0.28041554,0.033010336,0.036410667,-0.37463276,-0.40472037,-0.34403597,-0.35624875,-0.45317906,-0.40043637,-0.57123867,-0.41281664,-0.53176583,-0.55306393,-0.56726178,-0.41380739,-0.64730484,-0.52077834,-0.42210006,-0.25885414,-0.10918378,-0.27040993,-0.32683588,-0.58498813,0.19226737,-0.26048654,-0.35817569,0.23999296,-0.6271126,-0.65210913,0.039761733,-0.66567744,-0.66595865,-0.16913995
"1566",1,"WALKING",16,0.335972,-0.011390522,-0.11315742,-0.36385034,-0.32258052,-0.036114455,0.95167731,0.091407737,-0.15335706,-0.98773741,-0.97231914,-0.97668632,0.078032563,0.056742569,-0.2505645,-0.32516195,-0.50226698,-0.33709321,-0.040444893,-0.030771481,0.085386574,-0.6187909,-0.48707676,-0.35462713,-0.29208518,-0.10145899,-0.015444409,-0.66559612,-0.62776584,-0.48668885,-0.2057938,-0.40954464,-0.2057938,-0.40954464,-0.31349802,-0.32591456,-0.42690494,-0.5713172,-0.6101831,-0.64096958,-0.35046209,-0.37494814,-0.15471141,-0.36912762,-0.33822654,-0.047638745,-0.3587862,-0.21667145,0.020465332,-0.34741717,-0.52978211,-0.34922304,-0.36169067,-0.50501033,-0.32517298,-0.13824267,-0.40710063,-0.52145224,-0.52417278,-0.54888401,-0.40732269,-0.64879747,-0.45587192,-0.39714561,-0.032374859,-0.11439904,-0.23942213,-0.30701716,-0.56807114,0.20802726,-0.28445438,-0.38742377,0.051550663,-0.58265616,-0.63754992,0.093152401,-0.65404123,-0.64766826,-0.10061627
"1567",1,"WALKING",12,0.30909249,-0.021860848,-0.10267598,-0.011803899,0.05489846,-0.51477397,0.96672299,-0.17146891,-0.034100241,-0.97989931,-0.97003209,-0.95515937,-0.44165036,-0.039266726,0.011555836,0.17602805,-0.012544364,-0.58000786,0.0025300517,-0.072320614,-0.00052428588,-0.48833179,-0.29151957,-0.53274566,-0.089386988,0.067511521,0.044634631,-0.19446052,-0.42194207,-0.54234389,-0.0054588971,-0.12342496,-0.0054588971,-0.12342496,-0.035402408,0.081891509,-0.34054653,-0.31061402,-0.40351359,-0.37109896,0.13417397,0.064272579,-0.57573097,-0.075531474,-0.016974714,-0.51929352,-0.12503886,0.0026423167,0.070729363,0.053856126,-0.065495708,-0.6289031,0.19750865,-0.019865841,-0.5388452,-0.38509454,-0.33474343,-0.25584118,-0.33198595,-0.32022982,-0.44006238,-0.53805581,-0.27931134,-0.61021265,-0.03450466,0.004941946,0.079604366,-0.0038704742,-0.33512343,0.30271832,0.03617776,0.13155697,-0.14628773,-0.28201677,-0.4545673,0.33965128,-0.402645,-0.37359322,0.1260756
"1568",1,"WALKING",2,0.26086953,-0.015550952,-0.12094838,-0.50433982,-0.062690202,-0.39407741,0.91617182,-0.36393656,0.019898263,-0.98836267,-0.97230774,-0.98891064,0.25317341,0.019096269,0.020658062,-0.34959935,-0.067041301,-0.63888555,-0.03414961,-0.092329925,0.073965607,-0.59984229,-0.59058414,-0.5882645,0.009364729,-0.052928301,-0.13416797,-0.50579103,-0.7493357,-0.59857915,-0.3276947,-0.45901282,-0.3276947,-0.45901282,-0.36804681,-0.18352955,-0.52785449,-0.58693924,-0.66620431,-0.67561625,-0.41980854,-0.025188444,-0.49311282,-0.54181626,-0.14289043,-0.38869689,-0.0083643892,0.061698961,-0.14582655,-0.3557736,-0.10162261,-0.60421311,-0.40202843,-0.091792656,-0.67165122,-0.062694944,-0.24305818,-0.32109645,-0.50239505,-0.63243704,-0.49322342,-0.63077489,-0.56951921,-0.66238412,0.030277144,-0.27790287,-0.013392791,-0.37846149,-0.59411728,0.38455925,-0.16913142,-0.20707212,0.34145841,-0.59232795,-0.65505373,0.18896421,-0.71159205,-0.65455965,0.028285135
"1569",1,"WALKING",11,0.3080571,-0.017552278,-0.11666004,-0.49655424,-0.20376552,-0.48569669,0.9343303,-0.21393605,0.18553165,-0.97809859,-0.97669728,-0.97229703,-0.18730074,0.19778015,-0.021701337,-0.53006506,-0.32032445,-0.67836923,-0.03671151,-0.054916681,0.054265004,-0.73137225,-0.57411824,-0.45419048,-0.24787194,0.062675685,-0.10269471,-0.63402707,-0.78751585,-0.60325705,-0.38032853,-0.50608754,-0.38032853,-0.50608754,-0.48879082,-0.48073343,-0.54587082,-0.6436026,-0.70015954,-0.78465455,-0.51525063,-0.28416856,-0.59266492,-0.48922829,-0.21343009,-0.47026952,-0.32015793,0.093330296,0.10629798,-0.53572861,-0.37593161,-0.64695001,-0.56656959,-0.30406219,-0.70796551,-0.31638401,-0.45496956,0.17122024,-0.62418284,-0.65822779,-0.4530488,-0.76617538,-0.53243551,-0.50434885,0.1776332,-0.40896547,-0.27460407,-0.51765362,-0.57578273,0.020253964,-0.48683911,-0.47263995,0.012963019,-0.67038194,-0.68604641,-0.021681596,-0.78318892,-0.80169044,0.17507636
"1570",1,"WALKING",28,0.32088985,0.016082658,-0.14235378,-0.29343794,-0.15947418,-0.36976701,0.95215239,-0.23924631,-0.11209886,-0.97582932,-0.94929379,-0.92822587,0.153614,-0.19863977,-0.25653435,-0.3152363,-0.26694348,-0.56793106,-0.036985605,-0.097439362,0.087638562,-0.603624,-0.56761386,-0.33695871,-0.2827109,0.020073867,-0.20463551,-0.43596222,-0.67566773,-0.49178192,-0.20172505,-0.42476937,-0.20172505,-0.42476937,-0.32405068,-0.37047904,-0.46012177,-0.55439572,-0.59727925,-0.59106308,-0.26667778,-0.16128365,-0.383268,-0.30420292,-0.21144577,-0.41249889,-0.47131408,-0.095920985,0.14973086,-0.34339606,-0.31442626,-0.53979491,-0.34623924,-0.2631372,-0.59344981,-0.40640671,-0.42331948,-0.4168716,-0.44414807,-0.5598227,-0.37132742,-0.65550593,-0.57549492,-0.38657165,0.12383427,-0.07879898,-0.17807081,-0.3916023,-0.5333397,0.17492915,-0.36390739,-0.38292142,0.11570402,-0.61083661,-0.59216948,-0.030862592,-0.62583116,-0.57635409,-0.32473303
"1571",1,"WALKING",4,0.27821911,-0.024317013,-0.13207519,-0.41294117,0.17204507,-0.64198137,0.9604497,-0.055491998,0.1148169,-0.98541456,-0.9765715,-0.95012413,0.084452375,0.096895381,-0.072699716,-0.32339892,-0.0076590694,-0.78146506,0.035802,-0.11316335,0.085968277,-0.4539908,-0.63147864,-0.72147837,-0.10723334,-0.056425189,-0.042487413,-0.37944208,-0.79256179,-0.69645152,-0.22764641,-0.46001421,-0.22764641,-0.46001421,-0.3164745,-0.27248186,-0.46769209,-0.54045664,-0.64812304,-0.68540178,-0.4069233,0.04072292,-0.67792966,-0.41523891,0.16319859,-0.64970971,-0.12846797,-0.020527166,-0.16709259,-0.3081246,-0.10046151,-0.75744366,-0.40415153,0.0283706,-0.80399916,0.02114816,-0.43083381,-0.16459901,-0.30115635,-0.67462149,-0.68822809,-0.50249193,-0.60966013,-0.75867842,-0.18167306,-0.40910489,0.18768579,-0.40436153,-0.5776851,0.2075146,-0.2444848,-0.3147814,0.069490799,-0.56351859,-0.60348389,0.17285742,-0.65600574,-0.75201243,0.4545644
"1572",1,"WALKING",12,0.36483695,0.00020381494,-0.093663312,0.022454421,-0.059567799,-0.53124824,0.96022709,-0.15639089,-0.026685487,-0.98915088,-0.97599838,-0.98055099,-0.16957851,0.044478267,0.14571707,0.35812517,0.010869219,-0.62189896,-0.074633319,0.015141484,0.068735795,-0.49551329,-0.33671457,-0.57092583,-0.017329469,-0.14027312,-0.1565373,-0.23169867,-0.46897018,-0.59163391,-0.017752074,-0.070054237,-0.017752074,-0.070054237,0.0010905818,0.3386461,-0.37289023,-0.33416371,-0.43374352,-0.44022798,0.17341798,-0.037165944,-0.56769225,-0.043511462,-0.13136178,-0.54749624,-0.18086559,0.10278786,0.26936564,0.26813424,-0.088846737,-0.62666935,0.33246116,0.053000355,-0.6161808,-0.21166894,-0.40738615,-0.26002203,-0.3181618,-0.39477511,-0.50244992,-0.55239278,-0.30786659,-0.63510594,0.12923749,-0.051399947,0.22347522,0.1061031,-0.33089115,0.47368567,0.34690658,0.34000996,0.10507991,-0.36530772,-0.42726156,0.31391073,-0.47248227,-0.43873574,0.013173437
"1573",1,"WALKING",17,0.29125821,-0.0057997061,-0.13134944,-0.21898737,-0.022395185,-0.29460713,0.92337629,-0.29127541,-0.13586939,-0.97263581,-0.95704547,-0.90619626,0.20660619,-0.13095156,-0.14688365,-0.29982084,-0.12702377,-0.50733621,0.048918283,-0.097149631,0.010091693,-0.44117345,-0.50500188,-0.35641137,-0.456086,0.057700116,-0.21623824,-0.3504875,-0.70080023,-0.46014,-0.10081136,-0.38357064,-0.10081136,-0.38357064,-0.27265066,-0.27405907,-0.33808939,-0.49977492,-0.56191183,-0.60959636,-0.2598636,-0.068230844,-0.34421716,-0.20337604,-0.060157152,-0.32257098,-0.55412399,-0.0551175,0.0021781322,-0.39557014,-0.24303459,-0.4865219,-0.26576075,-0.060507005,-0.5254504,-0.64772823,-0.49667049,-0.4664447,-0.24908704,-0.54907311,-0.31820189,-0.50261016,-0.48302702,-0.42820476,0.29353152,-0.26886703,-0.15209625,-0.36445388,-0.4899683,0.0025311125,-0.3697927,-0.17065815,-0.29447867,-0.5348351,-0.56114918,0.08101992,-0.63764638,-0.60183298,0.09407449
"1574",1,"WALKING",17,0.18547414,-0.0046182795,-0.059775745,-0.20276315,-0.010887279,-0.28345899,0.90866328,-0.29990042,-0.14642705,-0.98060416,-0.98116658,-0.9773993,0.4305625,-0.15304438,0.14979625,-0.27280539,-0.072869539,-0.55216154,-0.091743224,-0.035765589,0.097784368,-0.41203521,-0.52008318,-0.30605278,-0.0064371854,-0.1715382,-0.16310856,-0.30704295,-0.74481388,-0.43824981,-0.082329612,-0.37212481,-0.082329612,-0.37212481,-0.26864125,-0.22304847,-0.30168101,-0.56299526,-0.56214192,-0.61301065,-0.19684922,0.0021071733,-0.37164789,-0.20502229,-0.080545475,-0.29169158,-0.41447155,-0.029412142,-0.15783476,-0.38653652,-0.10663025,-0.52564412,-0.22496979,-0.098490318,-0.57598619,-0.6346928,-0.34024891,-0.33829611,-0.33151984,-0.56486165,-0.27771029,-0.43936057,-0.49766399,-0.37896632,-0.11603667,-0.24598302,-0.20998145,-0.35445098,-0.47945998,0.073360552,-0.28388368,-0.15404001,-0.094022069,-0.58301025,-0.62435028,0.30261022,-0.61051258,-0.64268209,0.038036518
"1575",1,"WALKING",17,0.20175496,-0.016749173,-0.096402798,-0.21615789,-0.026868122,-0.29547252,0.91104885,-0.2954204,-0.14919196,-0.98825008,-0.97878315,-0.95982631,-0.29644505,-0.013895334,0.29301292,-0.27570767,-0.099156192,-0.52155879,-0.096125973,0.024490809,0.1768223,-0.42048154,-0.48076916,-0.32742382,-0.19072294,-0.067843204,-0.08759099,-0.35684176,-0.71950484,-0.50211647,-0.10053547,-0.37717243,-0.10053547,-0.37717243,-0.26929754,-0.22594902,-0.30074721,-0.51961932,-0.57781186,-0.63105557,-0.17835307,-0.061391988,-0.34156994,-0.2314726,-0.070117912,-0.32531243,-0.27602137,-0.11841178,0.061733155,-0.36864117,-0.20784151,-0.49619983,-0.24596736,-0.041377775,-0.54416303,-0.54685547,-0.55175631,-0.42136585,-0.30565839,-0.55265797,-0.32917977,-0.45742611,-0.4444969,-0.38824037,-0.033820102,-0.44275902,-0.34206097,-0.33570782,-0.4978178,0.073505173,-0.32879235,-0.11641274,-0.18995135,-0.53033757,-0.59546932,0.17792918,-0.65643781,-0.62498038,0.062211091
"1576",1,"WALKING",12,0.30306719,0.012764838,-0.10337521,-0.066031747,-0.030450825,-0.58272772,0.96748378,-0.16804647,-0.028232595,-0.99013222,-0.94489457,-0.96126566,0.27750157,-0.12562015,0.073588921,-0.001031558,0.043168007,-0.70650716,-0.14116399,0.049883834,0.13978642,-0.5552255,-0.327286,-0.5306225,0.093245783,0.035563547,-0.27886871,-0.18877583,-0.58830382,-0.51085572,-0.056809984,-0.23311465,-0.056809984,-0.23311465,-0.1394843,-0.033140766,-0.36500929,-0.39779413,-0.47261475,-0.4970244,0.01551673,-0.014054057,-0.63249848,-0.1001234,-0.10070772,-0.58779844,-0.16589961,0.25499099,-0.015521708,-0.01612983,-0.074595296,-0.68111816,-0.074934163,0.102037,-0.7297922,-0.060843353,-0.17215622,0.012553796,-0.33907616,-0.4432528,-0.41672124,-0.62783794,-0.26933439,-0.61760362,0.30396751,-0.17431601,0.19803117,-0.17738983,-0.3854335,0.14739181,0.044792253,-0.14887815,0.25945436,-0.39982135,-0.50190082,0.25439663,-0.48899627,-0.54330757,0.16597071
"1577",1,"WALKING",16,0.26618628,-0.028412448,-0.1218973,-0.37960025,-0.32787376,-0.16055661,0.95248927,0.085849771,-0.15880257,-0.98788724,-0.96859581,-0.95815777,0.20082108,-0.037764494,-0.41016358,-0.41148538,-0.49687068,-0.44110729,-0.050690801,-0.1833598,0.13442459,-0.58635542,-0.53158024,-0.40802873,0.13935041,-0.014293491,0.025879595,-0.66859999,-0.66790854,-0.6084731,-0.24104658,-0.49683998,-0.24104658,-0.49683998,-0.38374781,-0.438664,-0.43186422,-0.62978269,-0.64857779,-0.70445675,-0.41837835,-0.37504149,-0.24137641,-0.36485002,-0.34570794,-0.18213603,-0.42617263,-0.14261896,0.2158981,-0.46673027,-0.5059186,-0.43092913,-0.40627343,-0.52205216,-0.44910958,-0.41588232,-0.36032107,-0.54106698,-0.51010103,-0.5607931,-0.48370922,-0.61101974,-0.51763862,-0.43921917,-0.064884238,-0.24981997,-0.2657003,-0.42205577,-0.6223966,0.20168815,-0.43349898,-0.44866062,0.060037608,-0.65180588,-0.67806882,0.18411376,-0.69484918,-0.73842793,0.25470917
"1578",1,"WALKING",12,0.36529416,-0.033398654,-0.095805462,-0.069813867,0.10280364,-0.59416808,0.96249856,-0.15636454,-0.031485802,-0.96850147,-0.98312746,-0.97297817,-0.045810835,-0.13868194,-0.03880532,0.11347004,0.10349446,-0.65560379,-0.12041527,0.01615936,0.098538744,-0.43359747,-0.2816702,-0.48461099,0.22057849,-0.2100733,-0.12354983,-0.18240178,-0.55167612,-0.50802284,-0.036456602,-0.18496893,-0.036456602,-0.18496893,-0.067443182,0.092602961,-0.27183593,-0.35610821,-0.44511052,-0.48943026,0.0087784439,0.21285881,-0.59413094,-0.10265484,-0.03176787,-0.62671716,-0.33265773,0.13310674,0.094828657,0.045006167,0.098964606,-0.64615371,0.08700149,0.028955936,-0.66285507,-0.14153784,-0.18776129,-0.24184456,-0.15307515,-0.35678759,-0.42314636,-0.52820356,-0.24393543,-0.5535159,0.17102342,-0.13179738,-0.011953491,-0.018182363,-0.42382944,0.41800076,0.17027573,-0.012993742,0.31823827,-0.33028749,-0.49040509,0.19222227,-0.48658214,-0.52846197,0.27655514
"1579",1,"WALKING",30,0.28163906,-0.011610137,-0.1005311,-0.39768886,-0.15759301,-0.12132068,0.96396854,-0.1647685,-0.017640361,-0.97169847,-0.98223176,-0.95886479,0.35419944,0.082238851,-0.20636167,-0.39636628,-0.31182797,-0.54635805,-0.032004378,-0.10022773,0.089011825,-0.4630311,-0.059445081,-0.2029821,-0.087804342,0.013347594,0.091954803,-0.53142256,-0.5185009,-0.47764848,-0.20816758,-0.45830596,-0.20816758,-0.45830596,-0.37492408,-0.40496004,-0.11104632,-0.29725134,-0.49926037,-0.58092352,-0.40869945,-0.23890331,-0.37605861,-0.39328081,-0.16964789,-0.066174361,-0.20171835,-0.016841933,-0.16560296,-0.4342412,-0.3523024,-0.52228875,-0.40987659,-0.31288859,-0.56770824,-0.38041974,-0.3418123,-0.34067556,-0.46422791,-0.25412892,-0.34396687,-0.46917873,0.036316339,-0.23470896,-0.3056169,-0.46051622,-0.21565255,-0.45975444,-0.54103741,-0.020920022,-0.42919595,-0.37855593,-0.010752734,-0.40075665,-0.34855474,-0.053716367,-0.57257917,-0.62214329,0.257156
"1580",1,"WALKING",2,0.33806106,-0.0413713,-0.097384161,-0.42999883,-0.013674252,-0.39347137,0.91654519,-0.35313681,0.024684898,-0.99155424,-0.98750442,-0.98013134,-0.080848349,-0.029468549,-0.27373084,-0.27728535,0.12847259,-0.61256004,-0.024726295,-0.042791998,0.086489038,-0.6071415,-0.57557278,-0.49764339,-0.024529084,-0.071434835,-0.039974388,-0.44021148,-0.71951016,-0.50435345,-0.29114892,-0.32690908,-0.29114892,-0.32690908,-0.25164244,-0.099867928,-0.4959017,-0.61724167,-0.61026981,-0.64156354,-0.32787321,0.065567813,-0.43363113,-0.47559038,-0.12190984,-0.41872908,-0.063073188,0.20694138,0.070406839,-0.28233365,0.08118925,-0.58537028,-0.33766051,0.10473804,-0.63728081,-0.034631824,-0.054496924,-0.39754386,-0.49362258,-0.59892108,-0.44091884,-0.64316439,-0.56468712,-0.56358115,-0.038450007,-0.29548729,-0.046506669,-0.22517345,-0.49577365,0.36214509,-0.063484134,-0.15509615,-0.1017112,-0.61123014,-0.68924278,0.25128049,-0.6329537,-0.67867645,0.12485021
"1581",1,"WALKING",27,0.31764248,-0.031027326,-0.12549843,-0.33685766,-0.20269935,-0.25395893,0.93328067,-0.21722068,-0.21650595,-0.9837576,-0.98036752,-0.98231604,0.025425226,-0.053503857,-0.36117266,-0.32074363,-0.18793185,-0.34919864,-0.00080267208,-0.036725099,0.10675113,-0.59867138,-0.44633724,-0.24616895,-0.037567963,0.0025468446,-0.090579788,-0.52531674,-0.60249792,-0.44987008,-0.23467284,-0.36171483,-0.23467284,-0.36171483,-0.21933962,-0.33079406,-0.38884781,-0.45887826,-0.54580013,-0.62674907,-0.32986845,-0.18730646,-0.28229179,-0.33955807,-0.26137285,-0.29736463,-0.47853626,0.0057102468,0.45614879,-0.38237332,-0.26051259,-0.35167172,-0.31684947,-0.16190462,-0.34577003,-0.42104584,-0.24286928,-0.23557309,-0.46372108,-0.47987811,-0.34741412,-0.64179982,-0.4304339,-0.28464649,-0.10665304,-0.082753169,-0.25010418,-0.32530073,-0.48185388,0.15332058,-0.310847,-0.36155961,-0.085604675,-0.50153014,-0.52224557,0.1951735,-0.62062557,-0.66113263,0.10258172
"1582",1,"WALKING",24,0.28179668,-0.022418983,-0.098580064,-0.46288744,-0.16880224,-0.27022436,0.95487843,-0.12726029,-0.13864206,-0.97994902,-0.97483015,-0.97949221,0.2451599,-0.058133873,-0.052495653,-0.43892192,-0.25456995,-0.46974227,-0.035098212,-0.094003624,0.10790673,-0.58482583,-0.45024755,-0.44307409,-0.02064823,0.067838082,-0.14606799,-0.38517553,-0.48426989,-0.54058624,-0.29127773,-0.50072966,-0.29127773,-0.50072966,-0.36572863,-0.35348301,-0.40611143,-0.59116692,-0.45979627,-0.5209733,-0.47143367,-0.20752243,-0.33302023,-0.45943401,-0.20086842,-0.29289254,-0.24392879,-0.085261452,-0.048685107,-0.48867607,-0.33163153,-0.43993497,-0.43679831,-0.21976739,-0.49666804,-0.38227132,-0.53954091,-0.45897931,-0.42595469,-0.43790017,-0.44043492,-0.63621014,-0.46187748,-0.4947434,0.071287941,0.04633711,-0.17744886,-0.46311974,-0.6003775,0.15989076,-0.38283147,-0.32167853,-0.031406593,-0.55006517,-0.69926984,0.41552123,-0.57725116,-0.48632891,0.28561187
"1583",1,"WALKING",11,0.23986556,-0.016819136,-0.12793818,-0.47938439,-0.16716213,-0.52056394,0.93818364,-0.21518326,0.17979759,-0.97724374,-0.99181996,-0.95559954,-0.11777405,0.10942814,0.04720796,-0.48492286,-0.29614074,-0.72296745,-0.057811476,-0.018102243,0.049291088,-0.67462157,-0.52852497,-0.40080674,-0.16310356,-0.034595849,-0.099765011,-0.61077277,-0.76263037,-0.58040925,-0.36248855,-0.51036192,-0.36248855,-0.51036192,-0.46776388,-0.47027479,-0.48438367,-0.6009935,-0.66931025,-0.78570976,-0.45365864,-0.23579135,-0.63705291,-0.48977378,-0.18462987,-0.49876472,-0.23661762,-0.019377428,0.057563393,-0.48985214,-0.33029212,-0.68689806,-0.52648997,-0.30555658,-0.75837052,-0.26180192,-0.2828128,0.11590611,-0.61368395,-0.63838833,-0.41380983,-0.69429528,-0.4750771,-0.45126169,-0.1465739,-0.37285651,-0.23690681,-0.45202827,-0.62236807,0.12504679,-0.4523999,-0.49603037,0.21785448,-0.63327977,-0.64695746,-0.024201049,-0.78113774,-0.80708587,0.062020969
